name,final_price,mrp,discount,rating,categories,manufacturer,image_url,product_url
Himalaya Koflet H Lozenges - Ginger Flavour 6's,₹28.08,₹36.00,22% OFF,5.0,"Ayush, Ayurvedic",Mkt: Himalaya Wellness Company,https://www.netmeds.com/images/product-v1/150x150/364988/himalaya_koflet_h_lozenges_ginger_flavour_6s_43987_0_1.jpg,https://www.netmeds.com/non-prescriptions/koflet-h-ginger-lozenge-6-s
Himalaya Speman Tablet 60's,₹213.40,₹220.00,3% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Himalaya Wellness Company,https://www.netmeds.com/images/product-v1/150x150/325323/himalaya_speman_tablet_60s_39937_0_1.jpg,https://www.netmeds.com/non-prescriptions/speman-tablet-60-s
Stop-Ibs Tablet 30'S,₹267.00,₹300.00,11% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Charak Pharma Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/15766/stop_ibs_tablet_30_s_0.jpg,https://www.netmeds.com/non-prescriptions/stop-ibs-30-s
SBL Drops No.4 for Hypertension 30 ml,₹134.13,₹185.00,28% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/821952/sbl_drops_no_4_for_hypertension_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-drops-no-4-for-hypertension-30ml
SBL Thuja Gel 25 gm,₹61.88,₹75.00,18% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850760/sbl_thuja_gel_25_gm_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-thuja-gel-25-g
SBL Bio-Combination 19 Tablet 25 gm,₹67.73,₹105.00,36% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850333/sbl_bio_combination_19_tablet_25_gm_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-bio-combination-no-19-25gm
SBL Euphrasia 10% Eye Drops 10 ml,₹72.45,₹90.00,20% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850770/sbl_euphrasia_eye_drops_10_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-euphrasia-eye-drops-10-ml
SBL Vertefine Drops 30 ml,₹112.38,₹155.00,28% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/821951/sbl_vertefine_drops_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-vertefine-drops-30ml
SBL Rhus Toxicodendron 200 Liquid 30 ml,₹85.15,₹130.00,35% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849971/sbl_rhus_toxicodendron_200_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-rhus-toxicodendron-200-30ml
SBL Ferrum Phosphoricum 6X Tablet 25 gm,₹75.33,₹115.00,35% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850508/sbl_ferrum_phosphoricum_6x_tablet_25_gm_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-ferrum-phosphoricum-6x-25g
SBL Bio-Combination 20 Tablet 25 gm,₹110.52,₹115.00,4% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850334/sbl_bio_combination_20_tablet_25_gm_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-bio-combination-no-20-25gm
SBL Liv T Syrup 180 ml,₹121.63,₹175.00,31% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849167/sbl_liv_t_syrup_180_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-liv-t-180-ml
SBL Carbo Vegetabilis 200 Liquid 30 ml,₹83.85,₹130.00,36% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849605/sbl_carbo_vegetabilis_200_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-carbo-vegetabilis-200-30ml
M2 Tone Syrup 450ml,₹208.26,₹234.00,11% OFF,5.0,"Ayush, Ayurvedic",Mkt: Charak Pharma Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/857932/m2_tone_syrup_450ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/m2-tone-syrup-450ml
Dr.Willmar Schwabe Syzygium Jambolanum Ø Liquid 30 ml,₹90.60,₹120.00,25% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Willmar Schwabe India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/856569/dr_willmar_schwabe_syzygium_jambolanum_q_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-willmar-schwabe-syzygium-jambolanum-q-liquid-30-ml
Dr. Reckeweg R17 Drops 22 ml,₹237.98,₹285.00,17% OFF,5.0,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/843324/dr_reckeweg_r17_drops_22_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-r17-drops-22-ml
Adven Osteodin-Z Drops (Pack of 2 x 25 ml),₹427.69,₹599.00,29% OFF,5.0,"Ayush, Homeopathy",Mkt: Adven Biotech Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/922349/adven_osteodin_z_drops_pack_of_2_x_25_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/adven-osteodin-z-drops-pack-of-2-x-25-ml-1s
SBL Bio-Combination 17 Tablet 25 gm,₹78.78,₹115.00,32% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850331/sbl_bio_combination_17_tablet_25_gm_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-bio-combination-no-17-25gm
Adel 12 Dercut Drops 20 ml,₹255.75,₹310.00,18% OFF,4.7,"Ayush, Homeopathy",Mkt: Adelmar Pharma GMBH,https://www.netmeds.com/images/product-v1/150x150/846916/adel_12_dercut_drops_20_ml_0.jpg,https://www.netmeds.com/non-prescriptions/adel-12-dercut-20-ml
SBL Chelidonium Majus Q Liquid 30 ml,₹148.00,₹160.00,8% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/1101871/sbl_chelidonium_majus_q_liquid_30_ml_752042_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-chelidonium-majus-q-liquid-30-ml
Himalaya Ophthacare Eye Drops 10 ml,₹100.00,₹100.00,0% OFF,5.0,"Ayush, Ayurvedic",Mkt: Himalaya Wellness Company,https://www.netmeds.com/images/product-v1/150x150/400707/himalaya_ophthacare_eye_drops_10_ml_0.jpg,https://www.netmeds.com/non-prescriptions/himalaya-ophthacare-eye-drops-10ml
Dr. Reckeweg R9 Jutussin Drops 22 ml,₹243.68,₹285.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/826136/dr_reckeweg_r9_jutussin_drops_22_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-r9-jutussin-22ml
Pankajakasthuri Orthoherb Oil 100 ml,₹130.20,₹140.00,7% OFF,5.0,"Ayush, Ayurvedic",Mkt: Pankajakasthuri Herbals India Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/413624/pankajakasthuri_orthoherb_oil_100_ml_0.jpg,https://www.netmeds.com/non-prescriptions/pankajakasthuri-orthoherb-oil-100ml
Zandu Trishun Tablet 10's,₹65.00,₹65.00,0% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Emami Ltd,https://www.netmeds.com/images/product-v1/150x150/1122200/zandu_trishun_tablet_10s_694420_0_0.jpg,https://www.netmeds.com/non-prescriptions/zandu-trishun-tablet-10s
Dr. Reckeweg R1 Anginacid Drops 22 ml,₹240.26,₹285.00,16% OFF,5.0,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/826143/dr_reckeweg_r1_anginacid_drops_22_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-r1-anginacid-22ml
SBL Tranquil Tablet 25 gm,₹121.28,₹165.00,27% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/821934/sbl_tranquil_tablet_25_gm_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-tranquil-tablets-25gm
Dr.Willmar Schwabe Nux Vomica 30CH Liquid 30 ML,₹83.05,₹110.00,25% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Willmar Schwabe India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/854492/dr_willmar_schwabe_nux_vomica_30ch_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-willmar-schwabe-nux-vomica-30ch-liquid-30-ml
Medisynth Wartex Cream 20 gm,₹82.50,₹100.00,18% OFF,Not rated,"Ayush, Homeopathy",Mkt: Medisynth Chemicals Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/831976/medisynth_wartex_cream_20_gm_0.jpg,https://www.netmeds.com/non-prescriptions/medisynth-wartex-cream-20-gm
SBL Five Phos A+ Tonic 500 ml,₹236.30,₹340.00,31% OFF,4.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849203/sbl_five_phos_a_tonic_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-five-phos-a-500-ml
SBL Berberis Aquifolium Q Liquid 30 ml,₹240.00,₹240.00,0% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/1101543/sbl_berberis_aquifolium_q_liquid_30_ml_751994_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-berberis-aquifolium-q-liquid-30-ml
Medisynth Pilen Forte Oral Drops 30 ml,₹149.63,₹175.00,15% OFF,5.0,"Ayush, Homeopathy",Mkt: Medisynth Chemicals Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/891427/medisynth_pilen_forte_oral_drops_30_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/medisynth-pilen-forte-oral-drops-30-ml
SBL Drops No. 6 (Joint Pain) 30 ml,₹128.58,₹185.00,31% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849189/sbl_drops_no_6_joint_pain_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-no-6-joint-pain-30ml
Dr. Willmar Schwabe Sabal Pentarkan (PTK 75)30 ml,₹162.33,₹215.00,25% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Willmar Schwabe India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/835993/dr_willmar_schwabe_sabal_pentarkan_tonic_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-willmar-schwabe-sabal-pentarkan-tonic-30-ml
Dr. Reckeweg BC 20 Tablet 20 gm,₹196.20,₹200.00,2% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/826157/dr_reckeweg_bc_20_tablet_20_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-bio-combination-20-20gm
Dr.Willmar Schwabe Crataegus Oxyacantha Ø Liquid 30 ml,₹90.60,₹120.00,25% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Willmar Schwabe India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/855917/dr_willmar_schwabe_crataegus_oxyacantha_q_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-willmar-schwabe-crataegus-oxyacantha-q-liquid-30-ml
Adel 17 Glautaract Drops 20 ml,₹258.85,₹310.00,17% OFF,5.0,"Ayush, Homeopathy",Mkt: Adelmar Pharma GMBH,https://www.netmeds.com/images/product-v1/150x150/846921/adel_17_glautaract_drops_20_ml_0.jpg,https://www.netmeds.com/non-prescriptions/adel-17-glautaract-20-ml
SBL Mullein Ear Drops 10 ml,₹53.63,₹65.00,18% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849227/sbl_mullein_ear_drops_10_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-mullein-ear-drops-10-ml
Kailas Jeevan Multipurpose Ayurvedic Cream 30 gm,₹73.50,₹75.00,2% OFF,5.0,"Ayush, Ayurvedic",Mkt: Ayurved Sumshodhanalaya Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/851049/kailas_jeevan_multipurpose_ayurvedic_cream_30_gm_0_0.jpg,https://www.netmeds.com/non-prescriptions/kailas-jeevan-multi-purpose-ayurvedic-cream-30gm
SBL Nixocid Syrup 500 ml,₹232.00,₹320.00,28% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849172/sbl_nixocid_syrup_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-nixocid-500-ml
SBL Aesculus Ointment 25 gm,₹62.80,₹80.00,22% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850747/sbl_aesculus_ointment_25_gm_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-aesculus-ointment-25-g
SBL Calcarea Sulphurica 6X Tablet 25 gm,₹74.18,₹115.00,36% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850507/sbl_calcarea_sulphurica_6x_tablet_25_gm_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-calcarea-sulphurica-6x-25g
Livotone Capsule 10'S,₹59.63,₹67.00,11% OFF,Not rated,"Ayush, Ayurvedic",Mkt: East India Pharmaceutical Works Ltd,https://www.netmeds.com/images/product-v1/150x150/322655/livotone_capsule_10_s_0.jpg,https://www.netmeds.com/non-prescriptions/livotone-capsule-10-s
Medisynth Gasgan Eazy Sugar Free Syrup 450 ml,₹273.60,₹320.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Medisynth Chemicals Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/1140784/medisynth_gasgan_eazy_sugar_free_syrup_450_ml_750475_0_0.jpg,https://www.netmeds.com/non-prescriptions/medisynth-gasgan-eazy-sugar-free-syrup-450-ml
Zandu Chandraprabha Vati 40's,₹80.00,₹80.00,0% OFF,5.0,"Ayush, Ayurvedic",Mkt: Emami Ltd,https://www.netmeds.com/images/product-v1/150x150/958129/zandu_chandraprabha_vati_40s_0_0.jpg,https://www.netmeds.com/non-prescriptions/zandu-chandraprabha-vati-40s
Wheezal Sarsa Syrup 450 ml,₹261.00,₹360.00,28% OFF,5.0,"Ayush, Homeopathy",Mkt: Wheezal Homoeo Pharma,https://www.netmeds.com/images/product-v1/150x150/852630/wheezal_sarsa_syrup_450ml_0.jpg,https://www.netmeds.com/non-prescriptions/wheezal-sarsa-syrup-450ml
Dr. Reckeweg R29 Theridon Drops 22 ml,₹243.68,₹285.00,15% OFF,5.0,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/826118/dr_reckeweg_r29_theridon_drops_22_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-r29-theridon-22ml
Himalaya Rumalaya Forte Tablet 30's,₹193.20,₹210.00,8% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Himalaya Wellness Company,https://www.netmeds.com/images/product-v1/150x150/344892/rumalaya_forte_tablet_30_s_0.jpg,https://www.netmeds.com/non-prescriptions/rumalaya-forte-tablet-30-s
SBL Sulphur 30 Liquid 30 ml,₹67.73,₹105.00,36% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849726/sbl_sulphur_30_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-sulphur-30-30ml
SBL Sulphur Ointment 25 gm,₹61.88,₹75.00,18% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850759/sbl_sulphur_ointment_25_gm_104115_0_1.jpg,https://www.netmeds.com/non-prescriptions/sbl-sulphur-ointment-25-g
Dr. Reckeweg Calcarea Fluorica 12X Tablet 20 gm,₹174.40,₹200.00,13% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/890694/dr_reckeweg_calcarea_flourica_12x_liquid_20_gm_422289_0_2.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-calcarea-flourica-12x-liquid-20-gm
Bangalore Bio-Plasgens Soundarya Cream 30 gm,₹94.88,₹115.00,18% OFF,Not rated,"Ayush, Homeopathy",Mkt: BANGALORE BIO PLASGENS,https://www.netmeds.com/images/product-v1/150x150/1096149/bangalore_bio_plasgens_soundarya_cream_30_gm_581091_0_0.jpg,https://www.netmeds.com/non-prescriptions/bangalore-bio-plasgens-soundarya-cream-30-gm
Adel 18 Glucorect Drops 20 ml,₹258.85,₹310.00,17% OFF,Not rated,"Ayush, Homeopathy",Mkt: Adelmar Pharma GMBH,https://www.netmeds.com/images/product-v1/150x150/846922/adel_18_glucorect_drops_20_ml_0.jpg,https://www.netmeds.com/non-prescriptions/adel-18-glucorect-20-ml
SBL Rauwolfia Serpentina Q Liquid 30 ml,₹77.55,₹110.00,30% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/1099968/sbl_rauwolfia_serpentina_q_liquid_30_ml_751907_0_2.jpg,https://www.netmeds.com/non-prescriptions/sbl-rauwolfia-serpentina-q-liquid-30-ml
SBL Thiosinaminum 3X Tablet 25 gm,₹176.40,₹180.00,2% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850729/sbl_thiosinaminum_3x_tablet_25_gm_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-thiosinaminum-3x-25gm
SBL Ruta Graveolens 200 Liquid 30 ml,₹77.40,₹120.00,36% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849978/sbl_ruta_graveolens_200_liquid_30_ml_421918_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-ruta-graveolens-200-30ml
Dr. Reckeweg BC 17 Tablet 20 gm,₹171.00,₹200.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/826160/dr_reckeweg_bc_17_tablet_20_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-bio-combination-17-20gm
Jiva Ayurveda Sleep-Well Tablets 120's,₹190.65,₹205.00,7% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Jiva Ayurvedic Pharmacy Ltd,https://www.netmeds.com/images/product-v1/150x150/825882/jiva_ayurveda_sleep_well_tablets_120s_64176_0_1.jpg,https://www.netmeds.com/non-prescriptions/jiva-ayurveda-sleep-well-tablets-120-s
Hamdard Safi Syrup 200 ml,₹101.20,₹110.00,8% OFF,5.0,"Ayush, Ayurvedic",Mkt: Hamdard Laboratories India Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/316748/hamdard_safi_syrup_200_ml_39071_0_1.jpg,https://www.netmeds.com/non-prescriptions/safi-syrup-200ml
SBL Pulsatilla Nigricans 30 Liquid 30 ml,₹70.95,₹110.00,36% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849532/sbl_pulsatilla_nigricans_30_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-pulsatilla-nigricans-30-30ml
Dr. Reckeweg R23 Nosoderm 22 ml,₹237.98,₹285.00,17% OFF,5.0,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/826124/dr_reckeweg_r23_nosoderm_22_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-r23-nosoderm-22ml
Sbl Calendula Gel 25 gm,₹61.88,₹75.00,18% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/852786/sbl_calendula_gel_25_gm_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-calendula-gel-25-gm
SBL Calcarea Carbonica 200 Liquid 30 ml,₹77.40,₹120.00,36% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849593/sbl_calcarea_carbonica_200_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-calcarea-carbonica-200-30ml
Adel 21 Proscenat Drops 20 ml,₹258.85,₹310.00,17% OFF,Not rated,"Ayush, Homeopathy",Mkt: Adelmar Pharma GMBH,https://www.netmeds.com/images/product-v1/150x150/846925/adel_21_proscenat_drops_20_ml_0.jpg,https://www.netmeds.com/non-prescriptions/adel-21-proscenat-20-ml
Dr. Reckeweg Thuja Occidentalis 200 Liquid 11 ml,₹155.21,₹170.00,9% OFF,5.0,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/842718/dr_reckeweg_thuja_occidentalis_200_liquid_11_ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-thuja-occidentalis-200-11ml
Dr. Reckeweg R51 Thyreosan Drops 22 ml,₹237.98,₹285.00,17% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/826096/dr_reckeweg_r51_thyreosan_drops_22_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-r51-thyreosan-22ml
American's Homoeo Cough Syrup 15 ml,₹16.60,₹20.00,17% OFF,5.0,"Ayush, Homeopathy",Mkt: The American Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/981021/americans_homoeo_cough_drop_15_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/americans-homoeo-cough-drop-15-ml
Dr. Willmar Schwabe B&T Skin Care Bathing Bar 75 gm,₹45.30,₹60.00,25% OFF,5.0,"Ayush, Homeopathy",Mkt: Dr. Willmar Schwabe India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/835937/dr_willmar_schwabe_b_t_skin_care_bathing_bar_75_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dr-willmar-schwabe-b-t-skin-care-bathing-bar-75-gms
SBL Jaborandi Q Liquid 30 ml,₹105.75,₹150.00,30% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/1099430/sbl_jaborandi_q_liquid_30_ml_751812_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-jaborandi-q-liquid-30-ml
SBL Homeodent Toothpaste - Neem Plus 100 gm,₹75.00,₹75.00,0% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/822097/sbl_homeodent_toothpaste_neem_plus_100_gm_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-homeodent-toothpaste-neem-plus-100gm
Dr. Reckeweg Sulphur 200 Liquid 11 ml,₹145.35,₹170.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/842709/dr_reckeweg_sulphur_200_liquid_11_ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-sulfur-200-11ml
SBL Kalmegh Syrup 115 ml,₹87.00,₹120.00,28% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/821947/sbl_kalmegh_syrup_115_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-kalmegh-syrup-115ml
Dr. Reckeweg Arnica Montana 200 Liquid 11 ml,₹141.95,₹170.00,17% OFF,5.0,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/845922/dr_reckeweg_arnica_montana_200_liquid_11_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-arnica-montana-200-11ml
Dr. Reckeweg R2 Aurin Drops 22 ml,₹243.68,₹285.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/826142/dr_reckeweg_r2_aurin_drops_22_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-r2-aurin-22ml
SBL Syzygium Jambolanum Q Liquid 30 ml,₹77.55,₹110.00,30% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/1100215/sbl_syzygium_jambolanum_q_liquid_30_ml_751953_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-syzygium-jambolanum-q-liquid-30-ml
Dr. Reckeweg R14 Quieta Drops 22 ml,₹243.68,₹285.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/826131/dr_reckeweg_r14_quieta_drops_22_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-r14-quieta-22ml
